movie_id,release_date,year,month,quarter,day_of_week
2023,2004-03-05 00:00:00,2004,3,1,Friday
71880,2011-11-11 00:00:00,2011,11,4,Friday
584,2003-06-05 00:00:00,2003,6,2,Thursday
309809,2015-07-29 00:00:00,2015,7,3,Wednesday
4858,2007-08-17 00:00:00,2007,8,3,Friday
17711,2000-06-30 00:00:00,2000,6,2,Friday
328111,2016-06-18 00:00:00,2016,6,2,Saturday
8698,2003-07-11 00:00:00,2003,7,3,Friday
93456,2013-06-25 00:00:00,2013,6,2,Tuesday
602,1996-06-25 00:00:00,1996,6,2,Tuesday
330,1997-05-23 00:00:00,1997,5,2,Friday
953,2005-05-25 00:00:00,2005,5,2,Wednesday
9693,2006-09-22 00:00:00,2006,9,3,Friday
36657,2000-07-13 00:00:00,2000,7,3,Thursday
8909,2008-06-19 00:00:00,2008,6,2,Thursday
9802,1996-06-06 00:00:00,1996,6,2,Thursday
950,2006-03-23 00:00:00,2006,3,1,Thursday
1824,2004-02-13 00:00:00,2004,2,1,Friday
2976,2007-07-13 00:00:00,2007,7,3,Friday
11026,2004-08-20 00:00:00,2004,8,3,Friday
332,1999-07-23 00:00:00,1999,7,3,Friday
75656,2013-05-29 00:00:00,2013,5,2,Wednesday
38365,2010-06-24 00:00:00,2010,6,2,Thursday
594,2004-06-17 00:00:00,2004,6,2,Thursday
15189,2009-01-16 00:00:00,2009,1,1,Friday
11678,2000-12-08 00:00:00,2000,12,4,Friday
6538,2007-12-19 00:00:00,2007,12,4,Wednesday
10555,2004-09-20 00:00:00,2004,9,3,Monday
1125,2006-12-25 00:00:00,2006,12,4,Monday
4551,2005-03-04 00:00:00,2005,3,1,Friday
612,2005-12-22 00:00:00,2005,12,4,Thursday
9567,2003-03-07 00:00:00,2003,3,1,Friday
37821,2010-06-04 00:00:00,2010,6,2,Friday
203801,2015-08-13 00:00:00,2015,8,3,Thursday
2539,2004-12-17 00:00:00,2004,12,4,Friday
9297,2006-07-21 00:00:00,2006,7,3,Friday
3172,2001-10-12 00:00:00,2001,10,4,Friday
6520,1995-07-07 00:00:00,1995,7,3,Friday
1439,1999-12-16 00:00:00,1999,12,4,Thursday
37958,2011-11-10 00:00:00,2011,11,4,Thursday
2026,2005-03-09 00:00:00,2005,3,1,Wednesday
7450,2000-06-16 00:00:00,2000,6,2,Friday
11375,2003-06-09 00:00:00,2003,6,2,Monday
9425,1998-10-23 00:00:00,1998,10,4,Friday
25769,2009-09-04 00:00:00,2009,9,3,Friday
23685,2001-02-23 00:00:00,2001,2,1,Friday
11866,2004-12-17 00:00:00,2004,12,4,Friday
9741,2000-11-13 00:00:00,2000,11,4,Monday
211672,2015-06-17 00:00:00,2015,6,2,Wednesday
23629,2011-03-24 00:00:00,2011,3,1,Thursday
8688,1998-08-07 00:00:00,1998,8,3,Friday
10153,1998-02-13 00:00:00,1998,2,1,Friday
153518,2016-05-11 00:00:00,2016,5,2,Wednesday
8676,2008-02-07 00:00:00,2008,2,1,Thursday
20829,2009-07-31 00:00:00,2009,7,3,Friday
4349,2007-08-22 00:00:00,2007,8,3,Wednesday
9718,2006-08-04 00:00:00,2006,8,3,Friday
10808,2001-06-22 00:00:00,2001,6,2,Friday
197,1995-05-24 00:00:00,1995,5,2,Wednesday
25,2005-11-04 00:00:00,2005,11,4,Friday
35,2007-07-25 00:00:00,2007,7,3,Wednesday
11086,2001-12-21 00:00:00,2001,12,4,Friday
10477,2001-04-27 00:00:00,2001,4,2,Friday
1997,2004-04-07 00:00:00,2004,4,2,Wednesday
6947,2004-07-30 00:00:00,2004,7,3,Friday
3050,1998-06-22 00:00:00,1998,6,2,Monday
2675,2002-08-02 00:00:00,2002,8,3,Friday
809,2004-05-19 00:00:00,2004,5,2,Wednesday
920,2006-06-08 00:00:00,2006,6,2,Thursday
4806,1999-07-30 00:00:00,1999,7,3,Friday
7451,2002-08-09 00:00:00,2002,8,3,Friday
228165,2015-02-05 00:00:00,2015,2,1,Thursday
3595,1996-11-08 00:00:00,1996,11,4,Friday
16869,2009-08-18 00:00:00,2009,8,3,Tuesday
879,1991-12-11 00:00:00,1991,12,4,Wednesday
1573,1990-07-02 00:00:00,1990,7,3,Monday
9257,2003-08-08 00:00:00,2003,8,3,Friday
1903,2001-12-10 00:00:00,2001,12,4,Monday
9697,2006-07-21 00:00:00,2006,7,3,Friday
395,2004-08-12 00:00:00,2004,8,3,Thursday
23398,2009-12-21 00:00:00,2009,12,4,Monday
10590,2002-03-01 00:00:00,2002,3,1,Friday
117263,2013-03-20 00:00:00,2013,3,1,Wednesday
200,1998-12-10 00:00:00,1998,12,4,Thursday
44943,2011-03-08 00:00:00,2011,3,1,Tuesday
587,2003-12-25 00:00:00,2003,12,4,Thursday
10395,1994-06-17 00:00:00,1994,6,2,Friday
57212,2011-12-25 00:00:00,2011,12,4,Sunday
152760,2014-01-24 00:00:00,2014,1,1,Friday
2756,1989-08-09 00:00:00,1989,8,3,Wednesday
33909,2010-09-02 00:00:00,2010,9,3,Thursday
49017,2014-10-01 00:00:00,2014,10,4,Wednesday
9882,1998-11-06 00:00:00,1998,11,4,Friday
2270,2007-08-09 00:00:00,2007,8,3,Thursday
978,1997-09-12 00:00:00,1997,9,3,Friday
44564,2011-01-13 00:00:00,2011,1,1,Thursday
3132,2002-06-07 00:00:00,2002,6,2,Friday
8814,2005-10-20 00:00:00,2005,10,4,Thursday
8427,2002-10-31 00:00:00,2002,10,4,Thursday
52520,2012-01-19 00:00:00,2012,1,1,Thursday
80585,2012-06-13 00:00:00,2012,6,2,Wednesday
10592,2002-02-15 00:00:00,2002,2,1,Friday
49021,2011-09-23 00:00:00,2011,9,3,Friday
11535,2002-02-08 00:00:00,2002,2,1,Friday
10550,2002-09-20 00:00:00,2002,9,3,Friday
11258,1998-01-16 00:00:00,1998,1,1,Friday
12610,2001-08-07 00:00:00,2001,8,3,Tuesday
59981,2013-06-13 00:00:00,2013,6,2,Thursday
201088,2015-01-13 00:00:00,2015,1,1,Tuesday
5137,2004-09-17 00:00:00,2004,9,3,Friday
3093,2006-03-29 00:00:00,2006,3,1,Wednesday
107846,2013-10-09 00:00:00,2013,10,4,Wednesday
188207,2014-01-10 00:00:00,2014,1,1,Friday
4614,2002-05-31 00:00:00,2002,5,2,Friday
24021,2010-06-23 00:00:00,2010,6,2,Wednesday
11371,2001-07-13 00:00:00,2001,7,3,Friday
20352,2010-07-08 00:00:00,2010,7,3,Thursday
11517,1995-11-21 00:00:00,1995,11,4,Tuesday
214756,2015-06-25 00:00:00,2015,6,2,Thursday
26428,2009-05-17 00:00:00,2009,5,2,Sunday
9824,1999-08-06 00:00:00,1999,8,3,Friday
48988,2011-02-25 00:00:00,2011,2,1,Friday
9008,1999-10-28 00:00:00,1999,10,4,Thursday
300673,2016-01-25 00:00:00,2016,1,1,Monday
12113,2008-10-10 00:00:00,2008,10,4,Friday
38778,2010-07-30 00:00:00,2010,7,3,Friday
72331,2012-06-20 00:00:00,2012,6,2,Wednesday
1844,1999-04-29 00:00:00,1999,4,2,Thursday
846,1998-06-19 00:00:00,1998,6,2,Friday
9703,2007-04-19 00:00:00,2007,4,2,Thursday
857,1998-07-24 00:00:00,1998,7,3,Friday
136797,2014-03-13 00:00:00,2014,3,1,Thursday
3981,2000-12-15 00:00:00,2000,12,4,Friday
425,2002-03-10 00:00:00,2002,3,1,Sunday
6171,2003-03-21 00:00:00,2003,3,1,Friday
72976,2012-11-09 00:00:00,2012,11,4,Friday
603,1999-03-30 00:00:00,1999,3,1,Tuesday
568,1995-06-30 00:00:00,1995,6,2,Friday
9021,2002-10-31 00:00:00,2002,10,4,Thursday
82695,2012-12-18 00:00:00,2012,12,4,Tuesday
9489,1998-12-17 00:00:00,1998,12,4,Thursday
12133,2008-07-25 00:00:00,2008,7,3,Friday
9342,1998-07-16 00:00:00,1998,7,3,Thursday
41733,2010-11-04 00:00:00,2010,11,4,Thursday
227306,2014-12-25 00:00:00,2014,12,4,Thursday
5551,2000-07-31 00:00:00,2000,7,3,Monday
9350,1993-05-28 00:00:00,1993,5,2,Friday
9208,1996-02-09 00:00:00,1996,2,1,Friday
4244,2000-07-07 00:00:00,2000,7,3,Friday
1852,2006-08-09 00:00:00,2006,8,3,Wednesday
11820,2003-12-19 00:00:00,2003,12,4,Friday
76493,2012-05-15 00:00:00,2012,5,2,Tuesday
345,1999-07-14 00:00:00,1999,7,3,Wednesday
196867,2014-12-19 00:00:00,2014,12,4,Friday
256591,2015-02-25 00:00:00,2015,2,1,Wednesday
59962,2012-02-14 00:00:00,2012,2,1,Tuesday
36648,2004-12-08 00:00:00,2004,12,4,Wednesday
1880,1984-08-10 00:00:00,1984,8,3,Friday
9440,1998-03-20 00:00:00,1998,3,1,Friday
71679,2012-09-12 00:00:00,2012,9,3,Wednesday
10483,2008-08-22 00:00:00,2008,8,3,Friday
11412,1996-10-11 00:00:00,1996,10,4,Friday
11983,2000-12-08 00:00:00,2000,12,4,Friday
6795,2005-11-06 00:00:00,2005,11,4,Sunday
550,1999-10-15 00:00:00,1999,10,4,Friday
11170,2006-12-12 00:00:00,2006,12,4,Tuesday
9292,1991-05-23 00:00:00,1991,5,2,Thursday
10783,2000-10-27 00:00:00,2000,10,4,Friday
100241,2014-01-22 00:00:00,2014,1,1,Wednesday
257,2005-09-23 00:00:00,2005,9,3,Friday
9947,2005-01-13 00:00:00,2005,1,1,Thursday
189,2014-08-20 00:00:00,2014,8,3,Wednesday
12618,1999-10-08 00:00:00,1999,10,4,Friday
253412,2015-09-10 00:00:00,2015,9,3,Thursday
1427,2006-09-13 00:00:00,2006,9,3,Wednesday
818,2002-07-26 00:00:00,2002,7,3,Friday
16577,2009-10-15 00:00:00,2009,10,4,Thursday
329,1993-06-11 00:00:00,1993,6,2,Friday
12160,1994-06-24 00:00:00,1994,6,2,Friday
9331,1994-08-03 00:00:00,1994,8,3,Wednesday
300168,2015-02-19 00:00:00,2015,2,1,Thursday
9072,2006-08-31 00:00:00,2006,8,3,Thursday
3536,2000-04-20 00:00:00,2000,4,2,Thursday
9087,1995-11-17 00:00:00,1995,11,4,Friday
12177,2008-06-20 00:00:00,2008,6,2,Friday
12138,2001-02-23 00:00:00,2001,2,1,Friday
273248,2015-12-25 00:00:00,2015,12,4,Friday
9955,2007-03-30 00:00:00,2007,3,1,Friday
50359,2011-03-30 00:00:00,2011,3,1,Wednesday
1271,2006-12-09 00:00:00,2006,12,4,Saturday
693,2004-12-22 00:00:00,2004,12,4,Wednesday
14306,2008-12-25 00:00:00,2008,12,4,Thursday
497,1999-12-10 00:00:00,1999,12,4,Friday
11199,2007-03-02 00:00:00,2007,3,1,Friday
9982,2005-11-04 00:00:00,2005,11,4,Friday
210577,2014-10-01 00:00:00,2014,10,4,Wednesday
2501,2002-06-14 00:00:00,2002,6,2,Friday
710,1995-11-16 00:00:00,1995,11,4,Thursday
2275,1999-06-18 00:00:00,1999,6,2,Friday
37165,1998-06-04 00:00:00,1998,6,2,Thursday
9837,1998-12-15 00:00:00,1998,12,4,Tuesday
10708,2003-05-03 00:00:00,2003,5,2,Saturday
136400,2013-08-02 00:00:00,2013,8,3,Friday
10992,2001-07-04 00:00:00,2001,7,3,Wednesday
9654,2003-05-30 00:00:00,2003,5,2,Friday
2642,2002-12-19 00:00:00,2002,12,4,Thursday
8916,1998-10-02 00:00:00,1998,10,4,Friday
19899,2009-09-19 00:00:00,2009,9,3,Saturday
2119,1990-06-27 00:00:00,1990,6,2,Wednesday
9641,2005-12-21 00:00:00,2005,12,4,Wednesday
294254,2015-09-09 00:00:00,2015,9,3,Wednesday
38167,2010-08-12 00:00:00,2010,8,3,Thursday
5994,2000-12-12 00:00:00,2000,12,4,Tuesday
39514,2010-10-13 00:00:00,2010,10,4,Wednesday
9563,1999-12-16 00:00:00,1999,12,4,Thursday
547,1998-05-14 00:00:00,1998,5,2,Thursday
1538,2004-08-04 00:00:00,2004,8,3,Wednesday
9334,2002-04-16 00:00:00,2002,4,2,Tuesday
11128,2004-10-01 00:00:00,2004,10,4,Friday
75780,2012-12-20 00:00:00,2012,12,4,Thursday
8914,1999-07-28 00:00:00,1999,7,3,Wednesday
13576,2009-10-28 00:00:00,2009,10,4,Wednesday
39538,2011-09-08 00:00:00,2011,9,3,Thursday
10628,2003-01-17 00:00:00,2003,1,1,Friday
14836,2009-02-05 00:00:00,2009,2,1,Thursday
8645,2008-06-11 00:00:00,2008,6,2,Wednesday
9509,2004-04-23 00:00:00,2004,4,2,Friday
10067,2006-03-09 00:00:00,2006,3,1,Thursday
9384,2004-03-05 00:00:00,2004,3,1,Friday
9279,1996-11-15 00:00:00,1996,11,4,Friday
1487,2004-04-02 00:00:00,2004,4,2,Friday
9422,1998-03-05 00:00:00,1998,3,1,Thursday
77174,2012-08-03 00:00:00,2012,8,3,Friday
4824,1997-11-14 00:00:00,1997,11,4,Friday
9620,2003-12-25 00:00:00,2003,12,4,Thursday
9302,1996-03-01 00:00:00,1996,3,1,Friday
10199,2008-12-19 00:00:00,2008,12,4,Friday
10771,2002-09-27 00:00:00,2002,9,3,Friday
3512,1995-07-13 00:00:00,1995,7,3,Thursday
137094,2014-01-15 00:00:00,2014,1,1,Wednesday
274479,2015-12-24 00:00:00,2015,12,4,Thursday
267860,2016-03-02 00:00:00,2016,3,1,Wednesday
8078,1997-11-12 00:00:00,1997,11,4,Wednesday
7485,2007-03-22 00:00:00,2007,3,1,Thursday
170687,2014-09-10 00:00:00,2014,9,3,Wednesday
6435,1998-10-16 00:00:00,1998,10,4,Friday
137106,2014-02-06 00:00:00,2014,2,1,Thursday
10040,2005-03-11 00:00:00,2005,3,1,Friday
6278,2002-07-12 00:00:00,2002,7,3,Friday
82682,2013-01-10 00:00:00,2013,1,1,Thursday
17610,2009-06-18 00:00:00,2009,6,2,Thursday
22954,2009-12-10 00:00:00,2009,12,4,Thursday
16995,2009-04-17 00:00:00,2009,4,2,Friday
16558,2009-03-19 00:00:00,2009,3,1,Thursday
9849,1999-02-11 00:00:00,1999,2,1,Thursday
5820,2006-04-19 00:00:00,2006,4,2,Wednesday
16866,2009-11-19 00:00:00,2009,11,4,Thursday
201,2002-12-13 00:00:00,2002,12,4,Friday
11775,2003-09-02 00:00:00,2003,9,3,Tuesday
87825,2012-09-21 00:00:00,2012,9,3,Friday
12201,2010-01-29 00:00:00,2010,1,1,Friday
11015,1997-01-10 00:00:00,1997,1,1,Friday
9932,2002-12-06 00:00:00,2002,12,4,Friday
13389,2008-09-11 00:00:00,2008,9,3,Thursday
8838,1998-04-03 00:00:00,1998,4,2,Friday
17332,2009-04-24 00:00:00,2009,4,2,Friday
4958,2000-11-02 00:00:00,2000,11,4,Thursday
786,2000-09-15 00:00:00,2000,9,3,Friday
9513,2006-06-15 00:00:00,2006,6,2,Thursday
11679,2005-04-27 00:00:00,2005,4,2,Wednesday
38321,2011-05-05 00:00:00,2011,5,2,Thursday
14411,2003-07-02 00:00:00,2003,7,3,Wednesday
8413,1997-08-15 00:00:00,1997,8,3,Friday
10052,2002-02-22 00:00:00,2002,2,1,Friday
9676,2006-09-15 00:00:00,2006,9,3,Friday
9664,2006-09-22 00:00:00,2006,9,3,Friday
2100,2001-10-19 00:00:00,2001,10,4,Friday
10384,2000-01-14 00:00:00,2000,1,1,Friday
137321,2014-02-13 00:00:00,2014,2,1,Thursday
123553,2013-08-21 00:00:00,2013,8,3,Wednesday
11260,2008-07-08 00:00:00,2008,7,3,Tuesday
9009,2005-06-27 00:00:00,2005,6,2,Monday
11374,1999-03-26 00:00:00,1999,3,1,Friday
2309,2008-12-11 00:00:00,2008,12,4,Thursday
8285,2008-12-25 00:00:00,2008,12,4,Thursday
210860,2015-01-21 00:00:00,2015,1,1,Wednesday
2312,2007-11-29 00:00:00,2007,11,4,Thursday
9839,2003-10-23 00:00:00,2003,10,4,Thursday
381902,2016-01-22 00:00:00,2016,1,1,Friday
13922,2005-08-12 00:00:00,2005,8,3,Friday
293660,2016-02-09 00:00:00,2016,2,1,Tuesday
9713,1998-10-08 00:00:00,1998,10,4,Thursday
190859,2014-12-11 00:00:00,2014,12,4,Thursday
257445,2015-08-05 00:00:00,2015,8,3,Wednesday
9007,2005-09-16 00:00:00,2005,9,3,Friday
889,2000-04-28 00:00:00,2000,4,2,Friday
1370,1988-05-24 00:00:00,1988,5,2,Tuesday
4942,2008-03-24 00:00:00,2008,3,1,Monday
347969,2015-12-11 00:00:00,2015,12,4,Friday
24438,2009-12-17 00:00:00,2009,12,4,Thursday
116741,2013-06-07 00:00:00,2013,6,2,Friday
35791,2010-09-09 00:00:00,2010,9,3,Thursday
72431,2012-01-19 00:00:00,2012,1,1,Thursday
1813,1997-10-17 00:00:00,1997,10,4,Friday
87428,2012-06-14 00:00:00,2012,6,2,Thursday
8840,1996-05-31 00:00:00,1996,5,2,Friday
10589,2004-11-12 00:00:00,2004,11,4,Friday
71676,2011-12-10 00:00:00,2011,12,4,Saturday
1722,2001-08-17 00:00:00,2001,8,3,Friday
10022,2005-03-04 00:00:00,2005,3,1,Friday
11358,2004-04-02 00:00:00,2004,4,2,Friday
13,1994-07-06 00:00:00,1994,7,3,Wednesday
6477,2007-12-13 00:00:00,2007,12,4,Thursday
1597,2000-10-06 00:00:00,2000,10,4,Friday
10530,1995-06-14 00:00:00,1995,6,2,Wednesday
1924,1978-12-13 00:00:00,1978,12,4,Wednesday
9327,1996-06-26 00:00:00,1996,6,2,Wednesday
8488,2005-02-10 00:00:00,2005,2,1,Thursday
10603,1997-07-15 00:00:00,1997,7,3,Tuesday
8273,2003-08-01 00:00:00,2003,8,3,Friday
109424,2013-10-10 00:00:00,2013,10,4,Thursday
35056,2010-04-08 00:00:00,2010,4,2,Thursday
8839,1995-05-26 00:00:00,1995,5,2,Friday
156022,2014-09-24 00:00:00,2014,9,3,Wednesday
7303,2002-12-13 00:00:00,2002,12,4,Friday
8963,1995-05-12 00:00:00,1995,5,2,Friday
1402,2006-12-14 00:00:00,2006,12,4,Thursday
9315,2005-09-22 00:00:00,2005,9,3,Thursday
8984,1994-12-09 00:00:00,1994,12,4,Friday
795,1998-04-10 00:00:00,1998,4,2,Friday
24,2003-10-10 00:00:00,2003,10,4,Friday
11353,1999-08-12 00:00:00,1999,8,3,Thursday
393,2004-04-16 00:00:00,2004,4,2,Friday
9618,1989-12-22 00:00:00,1989,12,4,Friday
9374,1992-07-30 00:00:00,1992,7,3,Thursday
8584,2000-05-26 00:00:00,2000,5,2,Friday
2320,1996-03-15 00:00:00,1996,3,1,Friday
58224,2011-06-17 00:00:00,2011,6,2,Friday
1729,2008-04-18 00:00:00,2008,4,2,Friday
175574,2013-10-30 00:00:00,2013,10,4,Wednesday
8077,1992-05-22 00:00:00,1992,5,2,Friday
8818,1996-12-14 00:00:00,1996,12,4,Saturday
8195,1998-09-25 00:00:00,1998,9,3,Friday
10586,1996-10-11 00:00:00,1996,10,4,Friday
116149,2014-11-27 00:00:00,2014,11,4,Thursday
80035,2012-07-26 00:00:00,2012,7,3,Thursday
10632,2003-03-11 00:00:00,2003,3,1,Tuesday
12117,1999-06-04 00:00:00,1999,6,2,Friday
1792,2003-12-10 00:00:00,2003,12,4,Wednesday
13260,2008-02-28 00:00:00,2008,2,1,Thursday
72197,2012-03-12 00:00:00,2012,3,1,Monday
3580,2008-01-30 00:00:00,2008,1,1,Wednesday
12123,1996-08-02 00:00:00,1996,8,3,Friday
9566,1996-08-15 00:00:00,1996,8,3,Thursday
9833,2004-12-08 00:00:00,2004,12,4,Wednesday
4517,2007-09-09 00:00:00,2007,9,3,Sunday
8202,2005-11-30 00:00:00,2005,11,4,Wednesday
16072,2003-02-21 00:00:00,2003,2,1,Friday
34314,1997-01-09 00:00:00,1997,1,1,Thursday
19724,2009-06-19 00:00:00,2009,6,2,Friday
145220,2014-03-20 00:00:00,2014,3,1,Thursday
14623,2004-07-23 00:00:00,2004,7,3,Friday
42297,2010-11-23 00:00:00,2010,11,4,Tuesday
2841,2004-10-26 00:00:00,2004,10,4,Tuesday
802,1962-06-13 00:00:00,1962,6,2,Wednesday
10375,2002-01-04 00:00:00,2002,1,1,Friday
36586,2002-03-22 00:00:00,2002,3,1,Friday
11321,2008-12-18 00:00:00,2008,12,4,Thursday
70074,2013-01-31 00:00:00,2013,1,1,Thursday
242,1990-12-24 00:00:00,1990,12,4,Monday
9621,2005-10-06 00:00:00,2005,10,4,Thursday
1819,2006-07-14 00:00:00,2006,7,3,Friday
8536,1980-12-04 00:00:00,1980,12,4,Thursday
8046,2003-08-01 00:00:00,2003,8,3,Friday
1717,2006-09-10 00:00:00,2006,9,3,Sunday
479,2000-06-15 00:00:00,2000,6,2,Thursday
9444,1997-11-20 00:00:00,1997,11,4,Thursday
824,2001-03-09 00:00:00,2001,3,1,Friday
11456,2001-10-30 00:00:00,2001,10,4,Tuesday
261023,2015-09-04 00:00:00,2015,9,3,Friday
3683,2006-10-18 00:00:00,2006,10,4,Wednesday
22803,2009-10-15 00:00:00,2009,10,4,Thursday
285923,2007-04-06 00:00:00,2007,4,2,Friday
39437,1998-10-16 00:00:00,1998,10,4,Friday
1950,2007-05-01 00:00:00,2007,5,2,Tuesday
640,2002-12-25 00:00:00,2002,12,4,Wednesday
97630,2012-12-19 00:00:00,2012,12,4,Wednesday
9767,2006-06-01 00:00:00,2006,6,2,Thursday
11631,2008-07-03 00:00:00,2008,7,3,Thursday
32856,2010-02-10 00:00:00,2010,2,1,Wednesday
6519,2005-08-05 00:00:00,2005,8,3,Friday
8741,1998-12-25 00:00:00,1998,12,4,Friday
49520,2011-08-05 00:00:00,2011,8,3,Friday
1850,1999-12-22 00:00:00,1999,12,4,Wednesday
524,1995-11-22 00:00:00,1995,11,4,Wednesday
26389,2010-02-05 00:00:00,2010,2,1,Friday
11817,2003-03-28 00:00:00,2003,3,1,Friday
2123,2000-06-22 00:00:00,2000,6,2,Thursday
9907,2006-08-04 00:00:00,2006,8,3,Friday
9969,2006-11-22 00:00:00,2006,11,4,Wednesday
18239,2009-03-15 00:00:00,2009,3,1,Sunday
808,2001-05-16 00:00:00,2001,5,2,Wednesday
38050,2011-03-03 00:00:00,2011,3,1,Thursday
8367,1991-06-14 00:00:00,1991,6,2,Friday
9390,1996-12-06 00:00:00,1996,12,4,Friday
72105,2012-06-29 00:00:00,2012,6,2,Friday
2898,1997-12-19 00:00:00,1997,12,4,Friday
10312,1998-12-25 00:00:00,1998,12,4,Friday
109443,2013-12-18 00:00:00,2013,12,4,Wednesday
2022,2002-06-28 00:00:00,2002,6,2,Friday
37686,2011-06-08 00:00:00,2011,6,2,Wednesday
462,2000-03-17 00:00:00,2000,3,1,Friday
9919,2003-02-07 00:00:00,2003,2,1,Friday
187017,2014-06-05 00:00:00,2014,6,2,Thursday
628,1994-11-11 00:00:00,1994,11,4,Friday
10201,2008-12-09 00:00:00,2008,12,4,Tuesday
302699,2016-06-15 00:00:00,2016,6,2,Wednesday
9441,1998-12-25 00:00:00,1998,12,4,Friday
274167,2015-12-25 00:00:00,2015,12,4,Friday
224141,2014-12-25 00:00:00,2014,12,4,Thursday
388,2006-03-23 00:00:00,2006,3,1,Thursday
2112,1999-02-05 00:00:00,1999,2,1,Friday
10329,1995-06-09 00:00:00,1995,6,2,Friday
74465,2011-12-22 00:00:00,2011,12,4,Thursday
13811,2009-03-19 00:00:00,2009,3,1,Thursday
6877,2006-03-10 00:00:00,2006,3,1,Friday
10320,2005-03-17 00:00:00,2005,3,1,Thursday
50646,2011-07-29 00:00:00,2011,7,3,Friday
8920,2004-06-10 00:00:00,2004,6,2,Thursday
13673,2004-11-24 00:00:00,2004,11,4,Wednesday
60308,2011-09-22 00:00:00,2011,9,3,Thursday
6950,1995-03-10 00:00:00,1995,3,1,Friday
225574,2014-01-26 00:00:00,2014,1,1,Sunday
13836,2009-03-12 00:00:00,2009,3,1,Thursday
752,2006-03-15 00:00:00,2006,3,1,Wednesday
6038,2003-02-06 00:00:00,2003,2,1,Thursday
9975,2006-02-10 00:00:00,2006,2,1,Friday
11451,2005-06-22 00:00:00,2005,6,2,Wednesday
12103,2001-09-28 00:00:00,2001,9,3,Friday
60304,2013-01-17 00:00:00,2013,1,1,Thursday
2251,2002-05-10 00:00:00,2002,5,2,Friday
46529,2011-02-18 00:00:00,2011,2,1,Friday
231,2005-11-23 00:00:00,2005,11,4,Wednesday
300671,2016-01-13 00:00:00,2016,1,1,Wednesday
228326,2014-10-01 00:00:00,2014,10,4,Wednesday
9754,2006-02-10 00:00:00,2006,2,1,Friday
66,1997-02-14 00:00:00,1997,2,1,Friday
4421,1997-08-22 00:00:00,1997,8,3,Friday
2649,1997-09-12 00:00:00,1997,9,3,Friday
588,2006-04-21 00:00:00,2006,4,2,Friday
10393,2000-08-07 00:00:00,2000,8,3,Monday
71552,2012-04-04 00:00:00,2012,4,2,Wednesday
9631,1998-07-29 00:00:00,1998,7,3,Wednesday
216282,2014-08-06 00:00:00,2014,8,3,Wednesday
306,1994-05-24 00:00:00,1994,5,2,Tuesday
928,1990-06-15 00:00:00,1990,6,2,Friday
205587,2014-10-08 00:00:00,2014,10,4,Wednesday
6623,1997-09-26 00:00:00,1997,9,3,Friday
1577,2004-09-10 00:00:00,2004,9,3,Friday
9801,2004-11-10 00:00:00,2004,11,4,Wednesday
2116,2003-10-03 00:00:00,2003,10,4,Friday
9624,1994-02-18 00:00:00,1994,2,1,Friday
14199,2005-06-10 00:00:00,2005,6,2,Friday
1907,2000-02-11 00:00:00,2000,2,1,Friday
4599,2004-05-27 00:00:00,2004,5,2,Thursday
22832,2009-09-29 00:00:00,2009,9,3,Tuesday
10390,1999-09-17 00:00:00,1999,9,3,Friday
9879,1996-06-28 00:00:00,1996,6,2,Friday
38579,2010-06-04 00:00:00,2010,6,2,Friday
44603,2010-10-15 00:00:00,2010,10,4,Friday
11892,2002-04-19 00:00:00,2002,4,2,Friday
9691,1995-10-06 00:00:00,1995,10,4,Friday
1248,2007-02-06 00:00:00,2007,2,1,Tuesday
12220,1999-10-13 00:00:00,1999,10,4,Wednesday
72710,2013-03-22 00:00:00,2013,3,1,Friday
10782,2003-04-18 00:00:00,2003,4,2,Friday
9573,2002-08-04 00:00:00,2002,8,3,Sunday
4959,2009-02-03 00:00:00,2009,2,1,Tuesday
10061,1996-08-09 00:00:00,1996,8,3,Friday
10386,1999-08-06 00:00:00,1999,8,3,Friday
421,2004-12-10 00:00:00,2004,12,4,Friday
316152,2016-06-24 00:00:00,2016,6,2,Friday
11615,2003-02-21 00:00:00,2003,2,1,Friday
13498,2005-02-25 00:00:00,2005,2,1,Friday
241554,2015-03-11 00:00:00,2015,3,1,Wednesday
2252,2007-09-14 00:00:00,2007,9,3,Friday
11968,2005-09-30 00:00:00,2005,9,3,Friday
10047,1999-10-18 00:00:00,1999,10,4,Monday
38319,2011-04-08 00:00:00,2011,4,2,Friday
69668,2011-09-30 00:00:00,2011,9,3,Friday
9770,1997-11-07 00:00:00,1997,11,4,Friday
11212,1994-07-01 00:00:00,1994,7,3,Friday
10533,1995-10-13 00:00:00,1995,10,4,Friday
38363,2010-05-20 00:00:00,2010,5,2,Thursday
9923,2005-09-22 00:00:00,2005,9,3,Thursday
11863,1995-10-13 00:00:00,1995,10,4,Friday
18501,2009-09-03 00:00:00,2009,9,3,Thursday
109491,2013-02-13 00:00:00,2013,2,1,Wednesday
9275,2002-03-28 00:00:00,2002,3,1,Thursday
329833,2016-02-06 00:00:00,2016,2,1,Saturday
12634,2004-01-30 00:00:00,2004,1,1,Friday
10416,2000-03-03 00:00:00,2000,3,1,Friday
47327,2011-02-24 00:00:00,2011,2,1,Thursday
15268,2009-02-27 00:00:00,2009,2,1,Friday
10796,2001-11-02 00:00:00,2001,11,4,Friday
